TimeGenerated [UTC],OperationName,CorrelationId,Region,IsRequestSuccess,Category,TotalTime,CallerIpAddress,Method,Url,ClientProtocol,ResponseCode,BackendMethod,BackendUrl,BackendResponseCode,BackendProtocol,RequestSize,ResponseSize,Cache,BackendTime
"7/30/2024, 4:47:29.523 PM",Microsoft.ApiManagement/GatewayLogs,e66845de-81d1-4661-a709-28a92300d012,East US,TRUE,GatewayLogs,269,12.184.3.34,POST,https://c2e-prod-devices.azure-api.net/v1/doverfs.com/gds/stamp/v1/tenent/devices/db4a6193-ae7f-d077-45cf-a8e1c57e23ed/requests,HTTP/1.1,200,POST,https://api.dfsdx.com/v1/doverfs.com/gds/stamp/v1/tenent/devices/db4a6193-ae7f-d077-45cf-a8e1c57e23ed/requests,200,HTTP/1.1,705,185,none,133
"7/30/2024, 4:47:30.054 PM",Microsoft.ApiManagement/GatewayLogs,c31c69c2-4e0a-4ba0-8ab3-bbcacfdf3140,East US,TRUE,GatewayLogs,499,156.44.152.251,POST,https://c2e-prod-devices.azure-api.net/v1/doverfs.com/gds/stamp/v1/tenent/devices/eeb5c5ed-44ca-7583-61b4-1f7ee17381a6/requests,HTTP/1.1,204,POST,https://api.dfsdx.com/v1/doverfs.com/gds/stamp/v1/tenent/devices/eeb5c5ed-44ca-7583-61b4-1f7ee17381a6/requests,204,HTTP/1.1,708,157,none,130
"7/30/2024, 4:47:31.851 PM",Microsoft.ApiManagement/GatewayLogs,e763d9af-b318-4b42-b932-1a36f546b930,East US,FALSE,GatewayLogs,415,72.171.11.36,PUT,https://c2e-prod-devices.azure-api.net/iep/V2/devices/882e01f2-3361-d81c-f9b4-7c521e926021,HTTP/1.1,400,PUT,https://c2e-prod-funcapp-iep.azurewebsites.net/api/V2/devices/882e01f2-3361-d81c-f9b4-7c521e926021,400,HTTP/1.1,667,380,none,7
"7/30/2024, 4:47:32.054 PM",Microsoft.ApiManagement/GatewayLogs,0cba95d8-8d6b-4513-b713-1139c16a16a3,East US,TRUE,GatewayLogs,236,156.44.35.232,POST,https://c2e-prod-devices.azure-api.net/v1/doverfs.com/gds/stamp/v1/tenent/devices/21ea2f77-5815-8db2-6667-4b71e0f414ee/requests,HTTP/1.1,204,POST,https://api.dfsdx.com/v1/doverfs.com/gds/stamp/v1/tenent/devices/21ea2f77-5815-8db2-6667-4b71e0f414ee/requests,204,HTTP/1.1,690,156,none,51
"7/30/2024, 4:47:32.476 PM",Microsoft.ApiManagement/GatewayLogs,b8bc296d-19c4-4f36-816d-af70ad639355,East US,TRUE,GatewayLogs,185,204.74.204.224,PUT,https://c2e-prod-devices.azure-api.net/iep/devices/49218073-a277-b322-4668-35f50745a91d,HTTP/1.1,201,PUT,https://c2e-prod-funcapp-iep.azurewebsites.net/api/devices/49218073-a277-b322-4668-35f50745a91d,201,HTTP/1.1,657,363,none,48
"7/30/2024, 4:47:34.367 PM",Microsoft.ApiManagement/GatewayLogs,03606e8c-7d59-405b-ba87-f4760eb8031c,East US,FALSE,GatewayLogs,407,72.171.11.36,PUT,https://c2e-prod-devices.azure-api.net/iep/V2/devices/d4dea11c-5c6f-f81d-788f-b694e119fe8a,HTTP/1.1,400,PUT,https://c2e-prod-funcapp-iep.azurewebsites.net/api/V2/devices/d4dea11c-5c6f-f81d-788f-b694e119fe8a,400,HTTP/1.1,667,380,none,6
"7/30/2024, 4:47:22.769 PM",Microsoft.ApiManagement/GatewayLogs,893cea1b-32c3-4638-956c-b68ef2f82d53,East US,TRUE,GatewayLogs,15170,64.202.140.185,PUT,https://c2e-prod-devices.azure-api.net/iep/devices/00efa3c0-1c23-8d48-65b0-b6c079e4a225,HTTP/1.1,201,PUT,https://c2e-prod-funcapp-iep.azurewebsites.net/api/devices/00efa3c0-1c23-8d48-65b0-b6c079e4a225,201,HTTP/1.1,656,358,none,52
"7/30/2024, 4:47:38.133 PM",Microsoft.ApiManagement/GatewayLogs,1678e262-c7df-49a5-8ac1-597d57afb4da,East US,TRUE,GatewayLogs,336,69.12.50.244,POST,https://c2e-prod-devices.azure-api.net/v1/doverfs.com/gds/stamp/v1/tenent/devices/d426798a-e8cd-f37c-8a1e-da75fd87e23f/requests,HTTP/1.1,200,POST,https://api.dfsdx.com/v1/doverfs.com/gds/stamp/v1/tenent/devices/d426798a-e8cd-f37c-8a1e-da75fd87e23f/requests,200,HTTP/1.1,1004,189,none,107
"7/30/2024, 4:47:38.711 PM",Microsoft.ApiManagement/GatewayLogs,9ff92b56-1d00-45de-bce3-b3ed873439e4,East US,TRUE,GatewayLogs,416,65.155.99.66,POST,https://c2e-prod-devices.azure-api.net/v1/doverfs.com/gds/stamp/v1/tenent/devices/65ffc76c-74c3-b401-fe8c-5e2e50f3bccf/requests,HTTP/1.1,200,POST,https://api.dfsdx.com/v1/doverfs.com/gds/stamp/v1/tenent/devices/65ffc76c-74c3-b401-fe8c-5e2e50f3bccf/requests,200,HTTP/1.1,706,185,none,158
"7/30/2024, 4:47:40.525 PM",Microsoft.ApiManagement/GatewayLogs,4828e6ba-f846-41c5-8e2b-c6a1f6dab437,East US,TRUE,GatewayLogs,254,207.68.218.223,POST,https://c2e-prod-devices.azure-api.net/v1/doverfs.com/gds/stamp/v1/tenent/devices/af1b60e1-7815-0be1-a617-8b7c1b0e848e/requests,HTTP/1.1,200,POST,https://api.dfsdx.com/v1/doverfs.com/gds/stamp/v1/tenent/devices/af1b60e1-7815-0be1-a617-8b7c1b0e848e/requests,200,HTTP/1.1,1079,189,none,98
"7/30/2024, 4:47:39.743 PM",Microsoft.ApiManagement/GatewayLogs,acfc167f-1a61-499a-8995-379cce2d2d61,East US,TRUE,GatewayLogs,1245,63.41.58.195,POST,https://c2e-prod-devices.azure-api.net/v1/doverfs.com/gds/stamp/v1/tenent/devices/4f6a4293-2b8b-410e-98ea-c5c143c584d2/requests,HTTP/1.1,200,POST,https://api.dfsdx.com/v1/doverfs.com/gds/stamp/v1/tenent/devices/4f6a4293-2b8b-410e-98ea-c5c143c584d2/requests,200,HTTP/1.1,706,185,none,912
"7/30/2024, 4:47:43.166 PM",Microsoft.ApiManagement/GatewayLogs,f5a2be71-6f05-45cc-9ca8-18bb52372021,East US,TRUE,GatewayLogs,241,66.196.59.19,POST,https://c2e-prod-devices.azure-api.net/v1/doverfs.com/gds/stamp/v1/tenent/devices/3cfda132-03bc-c5ae-d572-e19ea0ba0ec0/requests,HTTP/1.1,200,POST,https://api.dfsdx.com/v1/doverfs.com/gds/stamp/v1/tenent/devices/3cfda132-03bc-c5ae-d572-e19ea0ba0ec0/requests,200,HTTP/1.1,1055,189,none,43
"7/30/2024, 4:47:45.150 PM",Microsoft.ApiManagement/GatewayLogs,b0b49edc-98e7-46f1-9f32-1d3fdafa6b65,East US,TRUE,GatewayLogs,140,68.115.213.242,PUT,https://c2e-prod-devices.azure-api.net/iep/devices/8a03acce-6088-767e-c1db-c0e080b89524,HTTP/1.1,201,PUT,https://c2e-prod-funcapp-iep.azurewebsites.net/api/devices/8a03acce-6088-767e-c1db-c0e080b89524,201,HTTP/1.1,646,363,none,64
"7/30/2024, 4:47:46.010 PM",Microsoft.ApiManagement/GatewayLogs,90dd174b-dfa8-448c-811a-697b1b0e6db2,East US,TRUE,GatewayLogs,590,165.225.117.135,PUT,https://c2e-prod-devices.azure-api.net/iep/devices/00b0042c-8721-665d-edcc-9b7c0881f1e8,HTTP/1.1,201,PUT,https://c2e-prod-funcapp-iep.azurewebsites.net/api/devices/00b0042c-8721-665d-edcc-9b7c0881f1e8,201,HTTP/1.1,653,363,none,65
"7/30/2024, 4:47:46.853 PM",Microsoft.ApiManagement/GatewayLogs,057f4935-a7fb-43b8-8a75-53fca0be6349,East US,TRUE,GatewayLogs,644,156.44.152.240,POST,https://c2e-prod-devices.azure-api.net/v1/doverfs.com/gds/stamp/v1/tenent/devices/faa6490b-b667-14e9-7709-6289b363ef8d/requests,HTTP/1.1,204,POST,https://api.dfsdx.com/v1/doverfs.com/gds/stamp/v1/tenent/devices/faa6490b-b667-14e9-7709-6289b363ef8d/requests,204,HTTP/1.1,691,157,none,265
"7/30/2024, 4:47:49.010 PM",Microsoft.ApiManagement/GatewayLogs,c0e2a0e2-666b-4413-aa30-97c384d72fcc,East US,TRUE,GatewayLogs,323,217.10.159.10,PUT,https://c2e-prod-devices.azure-api.net/iep/devices/77d5b6cd-6e13-1fd8-4344-89352203bef0,HTTP/1.1,201,PUT,https://c2e-prod-funcapp-iep.azurewebsites.net/api/devices/77d5b6cd-6e13-1fd8-4344-89352203bef0,201,HTTP/1.1,651,363,none,70
"7/30/2024, 4:47:49.025 PM",Microsoft.ApiManagement/GatewayLogs,7a9f5950-2913-43f7-a8ee-ecf83aa626ee,East US,TRUE,GatewayLogs,970,216.174.138.178,POST,https://c2e-prod-devices.azure-api.net/v1/doverfs.com/gds/stamp/v1/tenent/devices/2fc6748b-3860-ecc0-c7ec-4b6d153d81ef/requests,HTTP/1.1,204,POST,https://api.dfsdx.com/v1/doverfs.com/gds/stamp/v1/tenent/devices/2fc6748b-3860-ecc0-c7ec-4b6d153d81ef/requests,204,HTTP/1.1,709,157,none,542
"7/30/2024, 4:47:50.729 PM",Microsoft.ApiManagement/GatewayLogs,675fe389-9e8d-4e34-b56a-b523b0080542,East US,TRUE,GatewayLogs,329,166.168.28.160,POST,https://c2e-prod-devices.azure-api.net/v1/doverfs.com/gds/stamp/v1/tenent/devices/837e0446-6ee5-70e5-a73f-31c2934be351/requests,HTTP/1.1,200,POST,https://api.dfsdx.com/v1/doverfs.com/gds/stamp/v1/tenent/devices/837e0446-6ee5-70e5-a73f-31c2934be351/requests,200,HTTP/1.1,690,744,none,68
"7/30/2024, 4:47:51.542 PM",Microsoft.ApiManagement/GatewayLogs,ed97b3e4-fbf2-48a8-ade6-9bfd17a2b62a,East US,TRUE,GatewayLogs,189,66.25.213.227,PUT,https://c2e-prod-devices.azure-api.net/iep/devices/31d5dfe5-c917-4f00-553c-ca7ed674e7b0,HTTP/1.1,201,PUT,https://c2e-prod-funcapp-iep.azurewebsites.net/api/devices/31d5dfe5-c917-4f00-553c-ca7ed674e7b0,201,HTTP/1.1,645,363,none,42
"7/30/2024, 4:47:55.120 PM",Microsoft.ApiManagement/GatewayLogs,a72bc5f9-4ea8-43c1-b912-e8c84344dc43,East US,FALSE,GatewayLogs,137,165.225.36.249,PUT,https://c2e-prod-devices.azure-api.net/iep/devices/03e536df-342b-cbf1-9f18-b17dc80e809c,HTTP/1.1,403,,,,,,105,none,
"7/30/2024, 4:47:55.229 PM",Microsoft.ApiManagement/GatewayLogs,21291f14-93c6-42e7-88f7-d44bcbb1e5cc,East US,TRUE,GatewayLogs,262,12.180.129.90,POST,https://c2e-prod-devices.azure-api.net/v1/doverfs.com/gds/stamp/v1/tenent/devices/3d3bf04e-371a-c1b5-a476-8bec7609b751/requests,HTTP/1.1,204,POST,https://api.dfsdx.com/v1/doverfs.com/gds/stamp/v1/tenent/devices/3d3bf04e-371a-c1b5-a476-8bec7609b751/requests,204,HTTP/1.1,689,156,none,49
"7/30/2024, 4:47:55.995 PM",Microsoft.ApiManagement/GatewayLogs,2beb3aaf-d0b7-4f85-8564-3fab3b20a37d,East US,TRUE,GatewayLogs,128,96.233.133.174,PUT,https://c2e-prod-devices.azure-api.net/iep/devices/df538d4f-9491-41d6-d4c3-1b46bba2bdcf,HTTP/1.1,201,PUT,https://c2e-prod-funcapp-iep.azurewebsites.net/api/devices/df538d4f-9491-41d6-d4c3-1b46bba2bdcf,201,HTTP/1.1,657,363,none,55
"7/30/2024, 4:47:56.386 PM",Microsoft.ApiManagement/GatewayLogs,d6f5358b-3cab-4195-93e9-b4a992ea03f2,East US,TRUE,GatewayLogs,169,71.65.51.10,PUT,https://c2e-prod-devices.azure-api.net/iep/devices/c0a15428-27c4-f91e-cdd0-1a55475adbb5,HTTP/1.1,201,PUT,https://c2e-prod-funcapp-iep.azurewebsites.net/api/devices/c0a15428-27c4-f91e-cdd0-1a55475adbb5,201,HTTP/1.1,654,363,none,53
"7/30/2024, 4:47:56.870 PM",Microsoft.ApiManagement/GatewayLogs,7497ab60-99ca-4e6b-89bf-a0c44a5ad610,East US,TRUE,GatewayLogs,133,32.216.141.229,PUT,https://c2e-prod-devices.azure-api.net/iep/devices/8b4f1504-c0dc-a05d-37bf-e45e6b832b1e,HTTP/1.1,201,PUT,https://c2e-prod-funcapp-iep.azurewebsites.net/api/devices/8b4f1504-c0dc-a05d-37bf-e45e6b832b1e,201,HTTP/1.1,657,359,none,52
"7/30/2024, 4:47:57.901 PM",Microsoft.ApiManagement/GatewayLogs,5d25e55a-0253-4b84-8476-4e1792e3635d,East US,TRUE,GatewayLogs,501,156.44.152.250,POST,https://c2e-prod-devices.azure-api.net/v1/doverfs.com/gds/stamp/v1/tenent/devices/d272600b-682f-f9ae-a829-b5e2f5034055/requests,HTTP/1.1,204,POST,https://api.dfsdx.com/v1/doverfs.com/gds/stamp/v1/tenent/devices/d272600b-682f-f9ae-a829-b5e2f5034055/requests,204,HTTP/1.1,691,157,none,167
"7/30/2024, 4:47:00.051 PM",Microsoft.ApiManagement/GatewayLogs,06b005d6-62b7-4337-8a33-e1ed8d20fc92,East US,TRUE,GatewayLogs,203,75.90.74.87,POST,https://c2e-prod-devices.azure-api.net/v1/doverfs.com/gds/stamp/v1/tenent/devices/5e6b5bf9-23f2-26af-8a71-c98fb0d45cfe/requests,HTTP/1.1,200,POST,https://api.dfsdx.com/v1/doverfs.com/gds/stamp/v1/tenent/devices/5e6b5bf9-23f2-26af-8a71-c98fb0d45cfe/requests,200,HTTP/1.1,1032,189,none,52
"7/30/2024, 4:47:01.180 PM",Microsoft.ApiManagement/GatewayLogs,3c1e210b-6107-43d2-a72c-8022f6f850c6,East US,TRUE,GatewayLogs,301,165.225.17.98,PUT,https://c2e-prod-devices.azure-api.net/iep/devices/9c700376-72ee-7552-af56-607e570d5b53,HTTP/1.1,201,PUT,https://c2e-prod-funcapp-iep.azurewebsites.net/api/devices/9c700376-72ee-7552-af56-607e570d5b53,201,HTTP/1.1,651,363,none,66
"7/30/2024, 4:47:01.711 PM",Microsoft.ApiManagement/GatewayLogs,6073d184-c954-4a9c-8d02-ccec0c23287c,East US,TRUE,GatewayLogs,346,165.225.17.72,PUT,https://c2e-prod-devices.azure-api.net/iep/devices/15ac3c7a-8ff8-66eb-c628-4ffbac790c81,HTTP/1.1,201,PUT,https://c2e-prod-funcapp-iep.azurewebsites.net/api/devices/15ac3c7a-8ff8-66eb-c628-4ffbac790c81,201,HTTP/1.1,651,363,none,51
"7/30/2024, 4:47:01.727 PM",Microsoft.ApiManagement/GatewayLogs,a2146651-d590-4750-8049-4e43602a77bf,East US,TRUE,GatewayLogs,493,156.44.152.235,POST,https://c2e-prod-devices.azure-api.net/v1/doverfs.com/gds/stamp/v1/tenent/devices/4e767b72-1b13-487b-ea9d-8853b2e2cb99/requests,HTTP/1.1,204,POST,https://api.dfsdx.com/v1/doverfs.com/gds/stamp/v1/tenent/devices/4e767b72-1b13-487b-ea9d-8853b2e2cb99/requests,204,HTTP/1.1,691,157,none,139
"7/30/2024, 4:47:02.086 PM",Microsoft.ApiManagement/GatewayLogs,33565c95-2da1-438b-bcbd-0ca95e56a9dd,East US,TRUE,GatewayLogs,184,161.247.128.1,PUT,https://c2e-prod-devices.azure-api.net/iep/devices/93688457-c913-039d-9f94-e8e6412c03f7,HTTP/1.1,201,PUT,https://c2e-prod-funcapp-iep.azurewebsites.net/api/devices/93688457-c913-039d-9f94-e8e6412c03f7,201,HTTP/1.1,648,351,none,44
"7/30/2024, 4:47:01.414 PM",Microsoft.ApiManagement/GatewayLogs,f8c0dafe-0ec9-4e19-badf-7fea525125b0,East US,TRUE,GatewayLogs,1132,166.149.230.78,POST,https://c2e-prod-devices.azure-api.net/v1/doverfs.com/gds/stamp/v1/tenent/devices/00c81dfe-53c5-e71a-dac6-c4cde7455dc2/requests,HTTP/1.1,200,POST,https://api.dfsdx.com/v1/doverfs.com/gds/stamp/v1/tenent/devices/00c81dfe-53c5-e71a-dac6-c4cde7455dc2/requests,200,HTTP/1.1,2698,222,none,861
"7/30/2024, 4:47:02.102 PM",Microsoft.ApiManagement/GatewayLogs,20e9b93e-18db-4a17-94ab-16324a4aa871,East US,TRUE,GatewayLogs,1697,128.143.96.160,POST,https://c2e-prod-devices.azure-api.net/v1/doverfs.com/gds/stamp/v1/tenent/devices/6eeb25b3-0fde-d951-2027-a981b3e87fa5/requests,HTTP/1.1,200,POST,https://api.dfsdx.com/v1/doverfs.com/gds/stamp/v1/tenent/devices/6eeb25b3-0fde-d951-2027-a981b3e87fa5/requests,200,HTTP/1.1,689,1851,none,1602
"7/30/2024, 4:47:04.173 PM",Microsoft.ApiManagement/GatewayLogs,b45b47e9-4d6e-4f4f-a1f5-619740321b4c,East US,TRUE,GatewayLogs,215,64.83.255.50,POST,https://c2e-prod-devices.azure-api.net/v1/doverfs.com/gds/stamp/v1/tenent/devices/63693394-bdcb-d287-78c8-d8be5b36af7e/requests,HTTP/1.1,200,POST,https://api.dfsdx.com/v1/doverfs.com/gds/stamp/v1/tenent/devices/63693394-bdcb-d287-78c8-d8be5b36af7e/requests,200,HTTP/1.1,1021,189,none,51
"7/30/2024, 4:47:04.611 PM",Microsoft.ApiManagement/GatewayLogs,5989724a-dc77-492e-a0eb-d57eb5a15084,East US,TRUE,GatewayLogs,369,166.141.95.238,POST,https://c2e-prod-devices.azure-api.net/v1/doverfs.com/gds/stamp/v1/tenent/devices/0aa85832-1c0d-88ed-dccc-a8211b9ce3c7/requests,HTTP/1.1,204,POST,https://api.dfsdx.com/v1/doverfs.com/gds/stamp/v1/tenent/devices/0aa85832-1c0d-88ed-dccc-a8211b9ce3c7/requests,204,HTTP/1.1,691,156,none,53
"7/30/2024, 4:47:05.142 PM",Microsoft.ApiManagement/GatewayLogs,da426981-3290-4d5e-ad96-62f779f8cd8f,East US,TRUE,GatewayLogs,78,72.89.163.58,PUT,https://c2e-prod-devices.azure-api.net/iep/devices/7aedd357-1058-e33b-f1f6-7f8a5efd8071,HTTP/1.1,201,PUT,https://c2e-prod-funcapp-iep.azurewebsites.net/api/devices/7aedd357-1058-e33b-f1f6-7f8a5efd8071,201,HTTP/1.1,644,363,none,41
"7/30/2024, 4:47:06.361 PM",Microsoft.ApiManagement/GatewayLogs,d9bdf179-b9f2-4eed-b224-89e4f795100c,East US,TRUE,GatewayLogs,217,162.40.109.177,PUT,https://c2e-prod-devices.azure-api.net/iep/devices/ffec2cd6-269e-7631-9337-9e041f765b11,HTTP/1.1,201,PUT,https://c2e-prod-funcapp-iep.azurewebsites.net/api/devices/ffec2cd6-269e-7631-9337-9e041f765b11,201,HTTP/1.1,657,363,none,70
"7/30/2024, 4:47:07.517 PM",Microsoft.ApiManagement/GatewayLogs,18d30a3e-e9dd-4e6a-bf06-e4b7e3018d67,East US,TRUE,GatewayLogs,147,50.174.150.82,POST,https://c2e-prod-devices.azure-api.net/v1/doverfs.com/gds/stamp/v1/tenent/devices/105a2449-a866-913b-06a2-7cccc3b07e4f/requests,HTTP/1.1,200,POST,https://api.dfsdx.com/v1/doverfs.com/gds/stamp/v1/tenent/devices/105a2449-a866-913b-06a2-7cccc3b07e4f/requests,200,HTTP/1.1,1024,189,none,84
"7/30/2024, 4:47:08.549 PM",Microsoft.ApiManagement/GatewayLogs,e391bc97-6eda-4e6c-8442-988eefd952e7,East US,TRUE,GatewayLogs,390,76.121.70.145,POST,https://c2e-prod-devices.azure-api.net/v1/doverfs.com/gds/stamp/v1/tenent/devices/a92a912f-bf8a-4369-405d-a0a075fb404b/requests,HTTP/1.1,204,POST,https://api.dfsdx.com/v1/doverfs.com/gds/stamp/v1/tenent/devices/a92a912f-bf8a-4369-405d-a0a075fb404b/requests,204,HTTP/1.1,689,157,none,149
"7/30/2024, 4:47:08.767 PM",Microsoft.ApiManagement/GatewayLogs,7d66325d-6c54-430e-8418-684d00cdea4e,East US,FALSE,GatewayLogs,252,167.20.119.138,PUT,https://c2e-prod-devices.azure-api.net/iep/devices/31a19585-575d-b5f1-f58c-953c75b31604,HTTP/1.1,403,,,,,,105,none,
"7/30/2024, 4:47:09.017 PM",Microsoft.ApiManagement/GatewayLogs,03379485-ae0f-419a-a116-203973823796,East US,FALSE,GatewayLogs,143,165.225.36.249,PUT,https://c2e-prod-devices.azure-api.net/iep/devices/03e536df-342b-cbf1-9f18-b17dc80e809c,HTTP/1.1,403,,,,,,105,none,
"7/30/2024, 4:47:09.673 PM",Microsoft.ApiManagement/GatewayLogs,9d26d1b7-00fa-4181-802d-169346070249,East US,FALSE,GatewayLogs,429,72.171.11.36,PUT,https://c2e-prod-devices.azure-api.net/iep/V2/devices/d4dea11c-5c6f-f81d-788f-b694e119fe8a,HTTP/1.1,400,PUT,https://c2e-prod-funcapp-iep.azurewebsites.net/api/V2/devices/d4dea11c-5c6f-f81d-788f-b694e119fe8a,400,HTTP/1.1,667,380,none,9
"7/30/2024, 4:47:11.698 PM",Microsoft.ApiManagement/GatewayLogs,594e10ae-df1a-424e-ab9b-f0e747b2942d,East US,TRUE,GatewayLogs,335,142.165.225.190,POST,https://c2e-prod-devices.azure-api.net/v1/doverfs.com/gds/stamp/v1/tenent/devices/e88548bc-37b1-2597-6f80-1777b5b170be/requests,HTTP/1.1,204,POST,https://api.dfsdx.com/v1/doverfs.com/gds/stamp/v1/tenent/devices/e88548bc-37b1-2597-6f80-1777b5b170be/requests,204,HTTP/1.1,690,157,none,117
"7/30/2024, 4:47:13.448 PM",Microsoft.ApiManagement/GatewayLogs,0c1bdfac-bee0-4b26-bd11-c384a3abab44,East US,TRUE,GatewayLogs,293,165.225.16.192,PUT,https://c2e-prod-devices.azure-api.net/iep/devices/6239dfd6-9c3c-2888-cb60-069f7d4adf46,HTTP/1.1,201,PUT,https://c2e-prod-funcapp-iep.azurewebsites.net/api/devices/6239dfd6-9c3c-2888-cb60-069f7d4adf46,201,HTTP/1.1,652,363,none,58
"7/30/2024, 4:47:14.277 PM",Microsoft.ApiManagement/GatewayLogs,c4dd3371-5a47-428f-b201-3eadf02fe336,East US,TRUE,GatewayLogs,230,199.59.33.251,PUT,https://c2e-prod-devices.azure-api.net/iep/devices/1fd4e7c5-0aaf-8795-c36b-600b9be5e332,HTTP/1.1,201,PUT,https://c2e-prod-funcapp-iep.azurewebsites.net/api/devices/1fd4e7c5-0aaf-8795-c36b-600b9be5e332,201,HTTP/1.1,658,363,none,64
"7/30/2024, 4:47:14.887 PM",Microsoft.ApiManagement/GatewayLogs,347dc251-303c-458b-9abd-81775e5faf3d,East US,TRUE,GatewayLogs,161,19.12.91.73,POST,https://c2e-prod-devices.azure-api.net/v1/doverfs.com/gds/stamp/v1/tenent/devices/995a4ec8-eaa6-e6e8-8590-32e2afa3fc13/requests,HTTP/1.1,200,POST,https://api.dfsdx.com/v1/doverfs.com/gds/stamp/v1/tenent/devices/995a4ec8-eaa6-e6e8-8590-32e2afa3fc13/requests,200,HTTP/1.1,686,1499,none,87
"7/30/2024, 4:47:15.684 PM",Microsoft.ApiManagement/GatewayLogs,ce2494f9-c28b-4258-bf69-c1a51a1738fa,East US,TRUE,GatewayLogs,185,199.59.33.247,PUT,https://c2e-prod-devices.azure-api.net/iep/devices/7bf9c7cf-5c8d-31c1-b6d1-9b3b4598a5fa,HTTP/1.1,201,PUT,https://c2e-prod-funcapp-iep.azurewebsites.net/api/devices/7bf9c7cf-5c8d-31c1-b6d1-9b3b4598a5fa,201,HTTP/1.1,658,363,none,43
"7/30/2024, 4:47:17.168 PM",Microsoft.ApiManagement/GatewayLogs,b2dfc40f-04b2-4306-9a72-54b554162bc0,East US,TRUE,GatewayLogs,4370,129.222.210.86,POST,https://c2e-prod-devices.azure-api.net/v1/doverfs.com/gds/stamp/v1/tenent/devices/ece5f5e9-6ad6-a227-0f3f-f58acd849b85/requests,HTTP/1.1,200,POST,https://api.dfsdx.com/v1/doverfs.com/gds/stamp/v1/tenent/devices/ece5f5e9-6ad6-a227-0f3f-f58acd849b85/requests,200,HTTP/1.1,689,2285,none,4173
"7/30/2024, 4:47:21.222 PM",Microsoft.ApiManagement/GatewayLogs,542af58a-7a4d-40cc-9659-6aa0e1c9f9e0,East US,TRUE,GatewayLogs,400,72.169.71.140,POST,https://c2e-prod-devices.azure-api.net/v1/doverfs.com/gds/stamp/v1/tenent/devices/7d9bd25c-deb5-892d-6fce-4396d8683297/requests,HTTP/1.1,204,POST,https://api.dfsdx.com/v1/doverfs.com/gds/stamp/v1/tenent/devices/7d9bd25c-deb5-892d-6fce-4396d8683297/requests,204,HTTP/1.1,707,156,none,73
"7/30/2024, 4:47:21.909 PM",Microsoft.ApiManagement/GatewayLogs,d13790d2-6d16-445b-9991-4c86c790c752,East US,FALSE,GatewayLogs,169,165.225.36.249,PUT,https://c2e-prod-devices.azure-api.net/iep/devices/0413323b-734a-5bc3-caa8-acf77ae60240,HTTP/1.1,403,,,,,,105,none,
"7/30/2024, 4:47:21.862 PM",Microsoft.ApiManagement/GatewayLogs,1628dad4-d994-4163-821d-2efa437afe02,East US,TRUE,GatewayLogs,294,71.8.203.74,POST,https://c2e-prod-devices.azure-api.net/v1/doverfs.com/gds/stamp/v1/tenent/devices/8f012566-bbf9-7751-79c8-ff6380d614b0/requests,HTTP/1.1,200,POST,https://api.dfsdx.com/v1/doverfs.com/gds/stamp/v1/tenent/devices/8f012566-bbf9-7751-79c8-ff6380d614b0/requests,200,HTTP/1.1,705,185,none,140
"7/30/2024, 4:47:22.083 PM",Microsoft.ApiManagement/GatewayLogs,22ad2620-ee0e-40ef-9ba4-bdb0fc5b2f2d,East US,TRUE,GatewayLogs,285,199.123.1.60,POST,https://c2e-prod-devices.azure-api.net/v1/doverfs.com/gds/stamp/v1/tenent/devices/b619b1e6-6811-5776-4834-3fec3878a3c0/requests,HTTP/1.1,200,POST,https://api.dfsdx.com/v1/doverfs.com/gds/stamp/v1/tenent/devices/b619b1e6-6811-5776-4834-3fec3878a3c0/requests,200,HTTP/1.1,1055,190,none,140
"7/30/2024, 4:47:21.815 PM",Microsoft.ApiManagement/GatewayLogs,16c503e4-8937-458d-b2bf-74b22950ae1c,East US,FALSE,GatewayLogs,939,72.171.11.36,PUT,https://c2e-prod-devices.azure-api.net/iep/V2/devices/882e01f2-3361-d81c-f9b4-7c521e926021,HTTP/1.1,400,PUT,https://c2e-prod-funcapp-iep.azurewebsites.net/api/V2/devices/882e01f2-3361-d81c-f9b4-7c521e926021,400,HTTP/1.1,667,380,none,6
"7/30/2024, 4:47:22.862 PM",Microsoft.ApiManagement/GatewayLogs,399c39ea-a87a-44e8-9df1-2d86a4ed25bb,East US,TRUE,GatewayLogs,195,204.195.142.131,POST,https://c2e-prod-devices.azure-api.net/v1/doverfs.com/gds/stamp/v1/tenent/devices/e9dfab0c-4450-4932-ecc5-1a3f9f04fcbc/requests,HTTP/1.1,204,POST,https://api.dfsdx.com/v1/doverfs.com/gds/stamp/v1/tenent/devices/e9dfab0c-4450-4932-ecc5-1a3f9f04fcbc/requests,204,HTTP/1.1,709,157,none,113
"7/30/2024, 4:47:23.550 PM",Microsoft.ApiManagement/GatewayLogs,34885670-1694-4e09-8d88-e5cc71dfbac2,East US,TRUE,GatewayLogs,394,169.198.254.66,POST,https://c2e-prod-devices.azure-api.net/v1/doverfs.com/gds/stamp/v1/tenent/devices/e84778a7-5dd5-1c2a-478e-d6a7e4112ef6/requests,HTTP/1.1,200,POST,https://api.dfsdx.com/v1/doverfs.com/gds/stamp/v1/tenent/devices/e84778a7-5dd5-1c2a-478e-d6a7e4112ef6/requests,200,HTTP/1.1,1008,190,none,124
